language,sent_id,N,L,d_real,d_min,d_rand,omega
Icelandic,n01091019,24,23,3.1703,1.9167,5.0327,0.5977
Icelandic,n01092008,11,10,2.5818,1.8182,3.1229,0.4147
Icelandic,n01092014,6,5,1.6667,1.6667,2.1353,1.0
Icelandic,n01092025,27,26,4.0855,1.9259,5.3578,0.3707
Icelandic,n01092040,25,24,4.0667,1.92,5.179,0.3413
Icelandic,n01093007,20,19,3.3263,1.9,4.4939,0.4501
Icelandic,n01093024,20,19,3.0895,1.9,4.5481,0.5508
Icelandic,n01093025,5,4,1.8,1.6,1.899,0.3311
Icelandic,n01094014,5,4,1.8,1.6,1.889,0.308
Icelandic,n01094022,32,31,4.2036,1.9375,6.0082,0.4433
Icelandic,n01095004,21,20,3.1714,1.9048,4.6641,0.541
Icelandic,n01095009,8,7,2.1071,1.75,2.5593,0.5587
Icelandic,n01095019,10,9,2.2222,1.8,2.9268,0.6253
Icelandic,n01096006,24,23,4.942,1.9167,5.0222,0.0258
Icelandic,n01096032,23,22,3.4625,1.913,4.8625,0.4747
Icelandic,n01096040,23,22,3.8814,1.913,4.8838,0.3374
Icelandic,n01097020,22,21,3.8918,1.9091,4.8137,0.3174
Icelandic,n01097041,6,5,1.8667,1.6667,2.144,0.581
Icelandic,n01097098,11,10,2.5455,1.8182,3.1476,0.453
Icelandic,n01098034,11,10,2.4727,1.8182,3.1447,0.5066
Icelandic,n01098041,8,7,2.3214,1.75,2.5645,0.2984
Icelandic,n01098044,26,25,3.5508,1.9231,5.2561,0.5116
Icelandic,n01099035,37,36,4.2192,1.9459,6.4915,0.4999
Icelandic,n01101003,18,17,2.9673,1.8889,4.164,0.526
Icelandic,n01101007,18,17,3.4706,1.8889,4.2219,0.322
Icelandic,n01101012,24,23,3.7681,1.9167,5.0719,0.4132
Icelandic,n01101015,20,19,3.7947,1.9,4.5084,0.2736
Icelandic,n01101017,11,10,2.7273,1.8182,3.1627,0.3239
Icelandic,n01102006,26,25,3.5538,1.9231,5.2487,0.5096
Icelandic,n01103013,10,9,2.3111,1.8,2.9459,0.554
Icelandic,n01104011,28,27,4.0608,1.9286,5.4804,0.3997
Icelandic,n01104019,12,11,2.4697,1.8333,3.3484,0.58
Icelandic,n01105003,19,18,2.9357,1.8947,4.4187,0.5876
Icelandic,n01105013,14,13,2.6813,1.8571,3.663,0.5436
Icelandic,n01105023,13,12,2.4872,1.8462,3.4799,0.6076
Icelandic,n01106008,20,19,3.3895,1.9,4.5633,0.4407
Icelandic,n01106015,18,17,3.0131,1.8889,4.2106,0.5158
Icelandic,n01107005,25,24,4.2133,1.92,5.1869,0.298
Icelandic,n01107006,26,25,3.6092,1.9231,5.2982,0.5004
Icelandic,n01107008,20,19,3.6842,1.9,4.5411,0.3244
Icelandic,n01107010,18,17,3.3333,1.8889,4.2606,0.391
Icelandic,n01108003,26,25,3.6738,1.9231,5.2989,0.4814
Icelandic,n01108005,25,24,3.34,1.92,5.1931,0.5662
Icelandic,n01108015,16,15,3.4,1.875,3.9645,0.2702
Icelandic,n01109008,18,17,3.3203,1.8889,4.27,0.3989
Icelandic,n01109012,23,22,3.4466,1.913,4.8982,0.4863
Icelandic,n01109022,10,9,2.2222,1.8,2.9603,0.6361
Icelandic,n01110006,21,20,4.181,1.9048,4.7211,0.1918
Icelandic,n01110008,12,11,2.5303,1.8333,3.333,0.5352
Icelandic,n01110022,19,18,4.152,1.8947,4.3518,0.0813
Icelandic,n01111018,18,17,3.0392,1.8889,4.2355,0.5098
Icelandic,n01111021,25,24,4.8467,1.92,5.137,0.0902
Icelandic,n01111030,19,18,3.4269,1.8947,4.3293,0.3707
Icelandic,n01112002,24,23,3.8587,1.9167,5.107,0.3913
Icelandic,n01112012,7,6,2.1905,1.7143,2.3705,0.2743
Icelandic,n01112014,38,37,4.7653,1.9474,6.5685,0.3902
Icelandic,n01113021,15,14,3.1429,1.8667,3.7964,0.3387
Icelandic,n01114012,25,24,4.1,1.92,5.1599,0.3271
Icelandic,n01114025,24,23,3.7681,1.9167,5.0209,0.4036
Icelandic,n01115005,6,5,2.1333,1.6667,2.1387,0.0113
Icelandic,n01115013,17,16,3.4118,1.8824,4.054,0.2958
Icelandic,n01116009,20,19,3.3421,1.9,4.4937,0.444
Icelandic,n01116014,4,3,1.5,1.5,1.625,1.0
Icelandic,n01116018,19,18,3.0175,1.8947,4.4184,0.5551
Icelandic,n01116021,17,16,3.3088,1.8824,4.041,0.3392
Icelandic,n01116035,11,10,2.4364,1.8182,3.13,0.5288
Icelandic,n01117007,12,11,3.1667,1.8333,3.3364,0.1129
Icelandic,n01117014,11,10,2.3273,1.8182,3.1347,0.6133
Icelandic,n01118003,5,4,1.6,1.6,1.887,1.0
Icelandic,n01118010,15,14,2.9333,1.8667,3.8265,0.4557
Icelandic,n01118017,14,13,2.7143,1.8571,3.6282,0.516
Icelandic,n01119011,16,15,3.2417,1.875,3.9574,0.3437
Icelandic,n01119012,21,20,3.2952,1.9048,4.6631,0.4959
Icelandic,n01119017,11,10,2.3273,1.8182,3.1445,0.6162
Icelandic,n01119019,11,10,2.1818,1.8182,3.1536,0.7277
Icelandic,n01120008,18,17,3.5882,1.8889,4.2715,0.2868
Icelandic,n01120010,14,13,2.7912,1.8571,3.6458,0.4778
Icelandic,n01120020,7,6,2.0952,1.7143,2.3605,0.4105
Icelandic,n01121032,18,17,3.2484,1.8889,4.297,0.4355
Icelandic,n01121051,7,6,2.0952,1.7143,2.3738,0.4224
Icelandic,n01122024,26,25,3.1692,1.9231,5.3413,0.6354
Icelandic,n01123010,9,8,2.2222,1.7778,2.7389,0.5376
Icelandic,n01123012,13,12,2.8974,1.8462,3.4715,0.3532
Icelandic,n01123024,16,15,2.7583,1.875,3.9183,0.5677
Icelandic,n01125009,27,26,3.4929,1.9259,5.521,0.5641
Icelandic,n01125016,12,11,3.1667,1.8333,3.3092,0.0966
Icelandic,n01125030,18,17,3.366,1.8889,4.2501,0.3744
Icelandic,n01127008,32,31,4.2036,1.9375,6.0199,0.4449
Icelandic,n01127089,9,8,2.3889,1.7778,2.7819,0.3914
Icelandic,n01127130,17,16,3.0882,1.8824,4.101,0.4565
Icelandic,n01128017,26,25,3.56,1.9231,5.2167,0.503
Icelandic,n01128021,24,23,3.663,1.9167,5.0271,0.4385
Icelandic,n01128025,13,12,2.6667,1.8462,3.4658,0.4934
Icelandic,n01128033,14,13,3.1209,1.8571,3.6751,0.3049
Icelandic,n01129006,13,12,2.4359,1.8462,3.4645,0.6356
Icelandic,n01129010,9,8,2.2778,1.7778,2.7628,0.4924
Icelandic,n01129017,20,19,3.0474,1.9,4.5003,0.5588
Icelandic,n01129021,12,11,2.4697,1.8333,3.3056,0.5678
Icelandic,n01130003,7,6,2.0,1.7143,2.3581,0.5562
Icelandic,n01130025,21,20,3.4286,1.9048,4.6815,0.4512
Icelandic,n01131007,13,12,2.7179,1.8462,3.5163,0.478
Icelandic,n01131013,18,17,3.1373,1.8889,4.2624,0.474
Icelandic,n01132006,12,11,2.2121,1.8333,3.3312,0.7471
Icelandic,n01132013,33,32,4.572,1.9394,6.0398,0.358
Icelandic,n01133014,14,13,3.0879,1.8571,3.6256,0.304
Icelandic,n01133022,20,19,3.4263,1.9,4.5259,0.4187
Icelandic,n01134005,16,15,3.0917,1.875,3.9968,0.4266
Icelandic,n01134007,15,14,2.6857,1.8667,3.8049,0.5774
Icelandic,n01134015,21,20,3.8286,1.9048,4.658,0.3013
Icelandic,n01134020,15,14,2.7238,1.8667,3.7976,0.5561
Icelandic,n01135002,18,17,3.1765,1.8889,4.2371,0.4517
Icelandic,n01136005,21,20,4.019,1.9048,4.6647,0.2339
Icelandic,n01136006,23,22,3.9368,1.913,4.9182,0.3266
Icelandic,n01136010,32,31,4.6129,1.9375,5.9139,0.3272
Icelandic,n01137003,21,20,3.2762,1.9048,4.6565,0.5016
Icelandic,n01137010,14,13,2.7143,1.8571,3.6275,0.5158
Icelandic,n01138007,16,15,2.925,1.875,3.9936,0.5044
Icelandic,n01138017,22,21,3.2424,1.9091,4.826,0.5429
Icelandic,n01138026,13,12,3.0256,1.8462,3.4744,0.2756
Icelandic,n01139006,21,20,3.4,1.9048,4.6444,0.4542
Icelandic,n01139016,8,7,2.25,1.75,2.5741,0.3933
Icelandic,n01139027,9,8,2.4444,1.7778,2.7528,0.3162
Icelandic,n01140012,14,13,2.956,1.8571,3.6091,0.3727
Icelandic,n01141002,18,17,3.3137,1.8889,4.2121,0.3867
Icelandic,n01141007,20,19,3.1263,1.9,4.538,0.5351
Icelandic,n01141020,24,23,4.6594,1.9167,5.0124,0.114
Icelandic,n01141022,13,12,2.641,1.8462,3.4655,0.5091
Icelandic,n01142007,24,23,3.5326,1.9167,5.0241,0.48
Icelandic,n01142008,23,22,3.4308,1.913,4.8958,0.4912
Icelandic,n01143003,15,14,2.9333,1.8667,3.8788,0.4699
Icelandic,n01143009,20,19,3.6368,1.9,4.5273,0.3389
Icelandic,n01144021,21,20,3.9714,1.9048,4.6584,0.2495
Icelandic,n01144023,21,20,3.0667,1.9048,4.6896,0.5828
Icelandic,n01144038,24,23,3.1812,1.9167,4.9839,0.5877
Icelandic,n01144041,8,7,2.0357,1.75,2.5838,0.6573
Icelandic,n01145008,9,8,2.1111,1.7778,2.7814,0.6679
Icelandic,n01145012,16,15,3.2083,1.875,3.9512,0.3578
Icelandic,n01145015,28,27,4.2011,1.9286,5.5202,0.3673
Icelandic,n01145028,15,14,2.7238,1.8667,3.7227,0.5382
Icelandic,n01145034,17,16,3.5294,1.8824,4.0952,0.2557
Icelandic,n01146046,16,15,3.2333,1.875,3.9944,0.3591
Icelandic,n01147026,7,6,1.9048,1.7143,2.3595,0.7048
Icelandic,n01147085,9,8,2.2222,1.7778,2.7844,0.5585
Icelandic,n01147087,18,17,4.0523,1.8889,4.2233,0.0733
Icelandic,n01148029,21,20,3.5333,1.9048,4.6342,0.4033
Icelandic,n01148035,9,8,2.2778,1.7778,2.745,0.4831
Icelandic,n01149002,23,22,3.3913,1.913,4.9385,0.5114
Icelandic,n01149010,8,7,2.2143,1.75,2.5871,0.4454
Icelandic,n01149027,12,11,2.4545,1.8333,3.2945,0.5749
Icelandic,n01150007,24,23,4.0761,1.9167,5.0076,0.3014
Icelandic,n01150031,11,10,2.7636,1.8182,3.1176,0.2724
Icelandic,n01150042,17,16,3.8529,1.8824,4.0416,0.0874
Icelandic,n01150051,24,23,3.7174,1.9167,5.0252,0.4207
Icelandic,n02002007,12,11,2.9091,1.8333,3.3197,0.2762
Icelandic,n02004007,14,13,3.0769,1.8571,3.6633,0.3247
Icelandic,n02006006,20,19,3.5947,1.9,4.5202,0.3532
Icelandic,n02007010,16,15,2.8583,1.875,4.0113,0.5397
Icelandic,n02011003,24,23,4.1957,1.9167,5.0747,0.2784
Icelandic,n02011018,9,8,2.1111,1.7778,2.7744,0.6656
Icelandic,n02016006,16,15,2.8167,1.875,4.0088,0.5587
Icelandic,n02017008,15,14,2.781,1.8667,3.7706,0.5198
Icelandic,n02022015,10,9,2.2889,1.8,2.9547,0.5766
Icelandic,n02024008,15,14,3.0476,1.8667,3.7903,0.3861
Icelandic,n02027007,11,10,2.5818,1.8182,3.1485,0.426
Icelandic,n02027019,10,9,2.3333,1.8,2.9703,0.5443
Icelandic,n02027021,51,50,5.7992,1.9608,7.8961,0.3533
Icelandic,n02030005,18,17,2.8693,1.8889,4.2036,0.5764
Icelandic,n02031071,8,7,2.4286,1.75,2.5554,0.1574
Icelandic,n02032022,27,26,4.1026,1.9259,5.393,0.3722
Icelandic,n02033063,6,5,1.6667,1.6667,2.114,1.0
Icelandic,n02033113,18,17,3.2026,1.8889,4.237,0.4405
Icelandic,n02034018,23,22,3.336,1.913,4.9683,0.5343
Icelandic,n02036018,13,12,2.9744,1.8462,3.4606,0.3012
Icelandic,n02038007,11,10,2.7273,1.8182,3.13,0.307
Icelandic,n02040023,18,17,3.0458,1.8889,4.1595,0.4905
Icelandic,n02041014,7,6,2.1905,1.7143,2.3471,0.2476
Icelandic,n02042005,12,11,2.3485,1.8333,3.2983,0.6483
Icelandic,n02042026,20,19,3.4263,1.9,4.4947,0.4118
Icelandic,n02042028,10,9,2.3333,1.8,2.9669,0.5429
Icelandic,n02043008,7,6,1.7143,1.7143,2.3519,1.0
Icelandic,n02044008,13,12,2.8718,1.8462,3.5223,0.3881
Icelandic,n02044009,20,19,3.4053,1.9,4.5178,0.425
Icelandic,n02046037,10,9,2.1556,1.8,2.9227,0.6833
Icelandic,n02048002,6,5,1.9333,1.6667,2.1317,0.4265
Icelandic,n02050052,13,12,2.7949,1.8462,3.4746,0.4174
Icelandic,n02052023,14,13,2.7692,1.8571,3.6162,0.4815
Icelandic,n02056019,11,10,2.9091,1.8182,3.1407,0.1751
Icelandic,n02058056,24,23,3.337,1.9167,4.9868,0.5374
Icelandic,n02066010,32,31,4.3246,1.9375,5.8945,0.3967
Icelandic,n02066011,21,20,4.3048,1.9048,4.6485,0.1253
Icelandic,n02068010,10,9,2.2222,1.8,2.9213,0.6235
Icelandic,n02068015,7,6,2.381,1.7143,2.3776,-0.005
Icelandic,n02069039,13,12,2.641,1.8462,3.4691,0.5102
Icelandic,n02073024,16,15,3.2167,1.875,3.9711,0.3599
Icelandic,n02074009,28,27,3.6667,1.9286,5.4465,0.5059
Icelandic,n02075020,14,13,3.0879,1.8571,3.6245,0.3036
Icelandic,n02076003,37,36,4.8619,1.9459,6.4343,0.3503
Icelandic,n02078004,10,9,2.7111,1.8,2.9229,0.1886
Icelandic,n02078011,12,11,2.7576,1.8333,3.3538,0.3921
Icelandic,n02079042,12,11,2.6061,1.8333,3.2576,0.4574
Icelandic,n02081019,38,37,4.1166,1.9474,6.5812,0.5319
Icelandic,n02082017,19,18,2.9825,1.8947,4.4665,0.5771
Icelandic,n02083054,32,31,4.3286,1.9375,5.99,0.41
Icelandic,n03001007,14,13,3.022,1.8571,3.5831,0.3251
Icelandic,n03001019,19,18,3.4503,1.8947,4.3692,0.3714
Icelandic,n03001023,17,16,2.75,1.8824,4.0888,0.6068
Icelandic,n03001030,7,6,2.0952,1.7143,2.3657,0.4152
Icelandic,n03002003,12,11,2.5909,1.8333,3.336,0.4958
Icelandic,n03002010,15,14,2.8,1.8667,3.753,0.5052
Icelandic,n03003025,13,12,3.1026,1.8462,3.4776,0.2299
Icelandic,n03003036,27,26,4.1709,1.9259,5.4328,0.3598
Icelandic,n03004003,22,21,4.5758,1.9091,4.8244,0.0853
Icelandic,n03005007,16,15,3.3917,1.875,3.9436,0.2668
Icelandic,n03005025,25,24,3.22,1.92,5.1527,0.5979
Icelandic,n03006003,11,10,2.6182,1.8182,3.1253,0.388
Icelandic,n03006008,16,15,3.5833,1.875,3.9537,0.1782
Icelandic,n03006016,11,10,2.5455,1.8182,3.1167,0.4399
Icelandic,n03006028,26,25,3.5631,1.9231,5.2542,0.5077
Icelandic,n03006034,20,19,3.3316,1.9,4.49,0.4473
Icelandic,n03007003,16,15,3.5833,1.875,3.9477,0.1758
Icelandic,n03007006,11,10,2.5818,1.8182,3.1465,0.4251
Icelandic,n03007009,26,25,3.7569,1.9231,5.2558,0.4498
Icelandic,n03007011,12,11,2.803,1.8333,3.3059,0.3415
Icelandic,n03008011,10,9,2.2889,1.8,2.9504,0.575
Icelandic,n03009006,22,21,3.5325,1.9091,4.753,0.4292
Icelandic,n03009011,23,22,4.2846,1.913,4.8915,0.2038
Icelandic,n03010012,24,23,3.7428,1.9167,5.0404,0.4154
Icelandic,n03010019,8,7,2.25,1.75,2.557,0.3804
Icelandic,n04001002,31,30,4.757,1.9355,5.8149,0.2727
Icelandic,n04001013,22,21,3.8442,1.9091,4.7938,0.3292
Icelandic,n04002020,19,18,3.4152,1.8947,4.3627,0.3839
Icelandic,n04002027,21,20,3.0571,1.9048,4.6499,0.5802
Icelandic,n04002029,13,12,2.7436,1.8462,3.4827,0.4516
Icelandic,n04003043,8,7,1.9286,1.75,2.5895,0.7873
Icelandic,n04005003,21,20,4.1429,1.9048,4.6528,0.1856
Icelandic,n04005016,16,15,3.3083,1.875,3.9498,0.3092
Icelandic,n04006003,12,11,3.0909,1.8333,3.332,0.1609
Icelandic,n04006004,22,21,3.329,1.9091,4.7698,0.5037
Icelandic,n04006010,10,9,2.3778,1.8,2.9189,0.4836
Icelandic,n04006014,27,26,4.0741,1.9259,5.3367,0.3702
Icelandic,n04006016,22,21,3.8874,1.9091,4.7781,0.3104
Icelandic,n04007002,21,20,3.4,1.9048,4.6651,0.4583
Icelandic,n04007015,33,32,4.4583,1.9394,6.0845,0.3923
Icelandic,n04007018,21,20,3.4952,1.9048,4.68,0.4269
Icelandic,n04007023,6,5,1.8667,1.6667,2.134,0.572
Icelandic,n04008007,16,15,3.3833,1.875,3.9917,0.2874
Icelandic,n04008016,15,14,2.9333,1.8667,3.8371,0.4587
Icelandic,n04009002,24,23,4.0109,1.9167,4.9813,0.3166
Icelandic,n04009003,24,23,4.0616,1.9167,5.0591,0.3174
Icelandic,n04010006,14,13,3.2527,1.8571,3.6324,0.2138
Icelandic,n04010016,21,20,3.2,1.9048,4.7224,0.5403
Icelandic,n04010017,16,15,2.9333,1.875,3.9501,0.49
Icelandic,n04010021,19,18,3.9064,1.8947,4.3344,0.1754
Icelandic,n05001005,27,26,4.0,1.9259,5.4321,0.4084
Icelandic,n05001008,9,8,2.2778,1.7778,2.7739,0.498
Icelandic,n05002004,27,26,3.265,1.9259,5.3581,0.6099
Icelandic,n05002015,10,9,2.1111,1.8,2.9714,0.7344
Icelandic,n05002017,23,22,3.9526,1.913,4.8859,0.3139
Icelandic,n05002020,11,10,2.8,1.8182,3.1231,0.2476
Icelandic,n05002023,13,12,2.8205,1.8462,3.4617,0.3969
Icelandic,n05003006,12,11,2.3333,1.8333,3.3277,0.6654
Icelandic,n05003010,16,15,3.0917,1.875,3.9699,0.4192
Icelandic,n05003019,19,18,3.6608,1.8947,4.4474,0.3081
Icelandic,n05003022,11,10,2.6182,1.8182,3.1847,0.4146
Icelandic,n05004020,19,18,3.2749,1.8947,4.3812,0.4449
Icelandic,n05004025,11,10,2.5455,1.8182,3.0871,0.4269
Icelandic,n05005002,17,16,3.2794,1.8824,4.1132,0.3737
Icelandic,n05005016,30,29,4.7241,1.9333,5.7797,0.2744
Icelandic,n05006002,15,14,3.0476,1.8667,3.8282,0.3979
Icelandic,n05006013,23,22,3.336,1.913,4.9181,0.5265
Icelandic,n05007006,13,12,3.3077,1.8462,3.514,0.1237
Icelandic,n05007014,24,23,3.4239,1.9167,5.0426,0.5178
Icelandic,n05007025,21,20,3.5619,1.9048,4.6741,0.4016
Icelandic,n05008012,15,14,3.0667,1.8667,3.807,0.3815
Icelandic,n05008018,22,21,3.355,1.9091,4.7784,0.4961
Icelandic,n05009025,21,20,3.181,1.9048,4.638,0.5331
Icelandic,n05009030,12,11,2.5758,1.8333,3.3069,0.4962
Icelandic,n05010004,17,16,3.2353,1.8824,4.1367,0.3998
Icelandic,w01001049,24,23,4.6014,1.9167,5.073,0.1494
Icelandic,w01002008,30,29,4.4759,1.9333,5.851,0.351
Icelandic,w01002013,15,14,3.2,1.8667,3.8429,0.3253
Icelandic,w01002075,7,6,2.0952,1.7143,2.339,0.3902
Icelandic,w01003051,12,11,2.803,1.8333,3.3249,0.3499
Icelandic,w01003056,15,14,3.3333,1.8667,3.7926,0.2385
Icelandic,w01003062,12,11,2.8636,1.8333,3.2935,0.2944
Icelandic,w01004051,34,33,4.3583,1.9412,6.1642,0.4276
Icelandic,w01005020,18,17,3.4314,1.8889,4.2291,0.3409
Icelandic,w01005021,12,11,3.0303,1.8333,3.3389,0.205
Icelandic,w01005022,29,28,3.7044,1.931,5.6755,0.5264
Icelandic,w01005023,9,8,2.1111,1.7778,2.7636,0.6619
Icelandic,w01005024,15,14,3.3905,1.8667,3.8091,0.2155
Icelandic,w01006027,17,16,3.0882,1.8824,4.0659,0.4477
Icelandic,w01006081,13,12,2.5897,1.8462,3.4372,0.5326
Icelandic,w01007004,18,17,3.4314,1.8889,4.2003,0.3327
Icelandic,w01007035,18,17,3.2745,1.8889,4.264,0.4166
Icelandic,w01007070,11,10,2.8364,1.8182,3.1491,0.235
Icelandic,w01007087,9,8,2.4444,1.7778,2.7575,0.3195
Icelandic,w01008043,16,15,2.9583,1.875,3.9789,0.4851
Icelandic,w01009010,9,8,2.1111,1.7778,2.7606,0.6608
Icelandic,w01009017,27,26,4.2621,1.9259,5.4273,0.3328
Icelandic,w01009027,14,13,2.7253,1.8571,3.6461,0.5147
Icelandic,w01010044,25,24,3.6333,1.92,5.167,0.4723
Icelandic,w01010045,23,22,3.6996,1.913,4.9225,0.4064
Icelandic,w01010046,21,20,3.5143,1.9048,4.6761,0.4192
Icelandic,w01010047,12,11,2.4394,1.8333,3.2963,0.5857
Icelandic,w01010048,26,25,4.3723,1.9231,5.3078,0.2764
Icelandic,w01012052,12,11,2.9242,1.8333,3.2958,0.254
Icelandic,w01013083,27,26,3.3447,1.9259,5.4706,0.5997
Icelandic,w01013096,20,19,3.5842,1.9,4.5524,0.365
Icelandic,w01013102,21,20,3.9619,1.9048,4.6856,0.2602
Icelandic,w01014002,8,7,2.5357,1.75,2.5657,0.0368
Icelandic,w01016028,20,19,3.4421,1.9,4.5073,0.4085
Icelandic,w01016034,15,14,3.2381,1.8667,3.8133,0.2955
Icelandic,w01016070,11,10,2.5818,1.8182,3.1555,0.429
Icelandic,w01017004,25,24,4.24,1.92,5.0916,0.2685
Icelandic,w01017046,23,22,3.2569,1.913,4.8662,0.5449
Icelandic,w01018019,21,20,3.9238,1.9048,4.6667,0.269
Icelandic,w01018029,20,19,3.3105,1.9,4.5662,0.471
Icelandic,w01018101,26,25,4.4831,1.9231,5.2634,0.2336
Icelandic,w01019014,18,17,3.268,1.8889,4.2018,0.4037
Icelandic,w01019073,10,9,2.4667,1.8,2.9262,0.4081
Icelandic,w01020016,18,17,3.1242,1.8889,4.2653,0.4802
Icelandic,w01020017,40,39,4.3718,1.95,6.8584,0.5066
Icelandic,w01020018,22,21,3.5498,1.9091,4.801,0.4327
Icelandic,w01020019,24,23,3.4855,1.9167,5.0324,0.4965
Icelandic,w01020020,20,19,3.7316,1.9,4.5221,0.3015
Icelandic,w01022033,17,16,3.0882,1.8824,4.1191,0.4609
Icelandic,w01022055,10,9,2.2222,1.8,2.9313,0.6268
Icelandic,w01022092,8,7,2.2143,1.75,2.5602,0.4269
Icelandic,w01023074,27,26,3.6752,1.9259,5.3349,0.4869
Icelandic,w01023120,15,14,3.219,1.8667,3.7972,0.2995
Icelandic,w01025083,24,23,4.0725,1.9167,5.0599,0.3141
Icelandic,w01025084,16,15,3.125,1.875,3.9306,0.3919
Icelandic,w01025085,25,24,3.4,1.92,5.195,0.5481
Icelandic,w01025086,26,25,3.5477,1.9231,5.2444,0.5109
Icelandic,w01025087,10,9,2.0667,1.8,2.9929,0.7765
Icelandic,w01026024,15,14,3.2762,1.8667,3.8144,0.2763
Icelandic,w01026037,26,25,3.4554,1.9231,5.2973,0.5459
Icelandic,w01027007,16,15,2.7917,1.875,3.9703,0.5625
Icelandic,w01027015,15,14,2.9333,1.8667,3.7753,0.4411
Icelandic,w01027035,11,10,2.1818,1.8182,3.1358,0.724
Icelandic,w01028004,10,9,2.7111,1.8,2.9452,0.2044
Icelandic,w01028050,17,16,2.9412,1.8824,4.0888,0.5201
Icelandic,w01028069,14,13,3.2637,1.8571,3.6769,0.227
Icelandic,w01029015,13,12,2.4872,1.8462,3.494,0.611
Icelandic,w01029049,13,12,3.1026,1.8462,3.4506,0.2169
Icelandic,w01029083,17,16,3.1765,1.8824,4.0793,0.4109
Icelandic,w01030092,11,10,2.6182,1.8182,3.1589,0.4033
Icelandic,w01030093,29,28,3.4926,1.931,5.6308,0.5779
Icelandic,w01030094,15,14,3.6,1.8667,3.8314,0.1178
Icelandic,w01030095,18,17,3.7778,1.8889,4.2996,0.2165
Icelandic,w01030096,44,43,4.7061,1.9545,7.0823,0.4634
Icelandic,w01031003,17,16,3.3824,1.8824,4.1177,0.329
Icelandic,w01031015,23,22,3.0751,1.913,4.8315,0.6018
Icelandic,w01031034,7,6,1.9048,1.7143,2.3471,0.699
Icelandic,w01032139,9,8,2.5556,1.7778,2.7678,0.2144
Icelandic,w01033022,14,13,2.7253,1.8571,3.6187,0.5072
Icelandic,w01033025,8,7,2.1071,1.75,2.5773,0.5683
Icelandic,w01033061,11,10,2.4364,1.8182,3.1507,0.5361
Icelandic,w01033067,17,16,2.7794,1.8824,4.1113,0.5975
Icelandic,w01034023,17,16,3.6324,1.8824,4.046,0.1912
Icelandic,w01035079,21,20,3.5714,1.9048,4.5678,0.3741
Icelandic,w01035080,21,20,3.3524,1.9048,4.6443,0.4716
Icelandic,w01035081,10,9,2.4222,1.8,2.9476,0.4578
Icelandic,w01035082,34,33,4.3547,1.9412,6.1994,0.4332
Icelandic,w01035083,13,12,2.7436,1.8462,3.4627,0.4448
Icelandic,w01036044,16,15,2.9583,1.875,3.9532,0.4787
Icelandic,w01036077,8,7,2.2143,1.75,2.5821,0.4421
Icelandic,w01037024,14,13,3.2418,1.8571,3.649,0.2273
Icelandic,w01037080,18,17,3.0719,1.8889,4.2682,0.5028
Icelandic,w01038009,19,18,2.8889,1.8947,4.3933,0.6021
Icelandic,w01038016,13,12,3.1538,1.8462,3.4877,0.2034
Icelandic,w01038022,18,17,2.9739,1.8889,4.201,0.5307
Icelandic,w01038044,16,15,2.9333,1.875,3.884,0.4732
Icelandic,w01039032,17,16,3.3235,1.8824,4.0758,0.343
Icelandic,w01039058,20,19,3.2211,1.9,4.5052,0.4929
Icelandic,w01039065,20,19,2.9684,1.9,4.5573,0.5979
Icelandic,w01040100,19,18,3.8363,1.8947,4.384,0.2201
Icelandic,w01040101,21,20,3.0952,1.9048,4.6209,0.5617
Icelandic,w01040102,15,14,3.4095,1.8667,3.8027,0.2031
Icelandic,w01040103,10,9,2.3778,1.8,2.9291,0.4883
Icelandic,w01040104,23,22,3.7945,1.913,4.8615,0.3619
Icelandic,w01041046,17,16,3.1324,1.8824,4.096,0.4353
Icelandic,w01042055,17,16,2.9412,1.8824,4.0901,0.5204
Icelandic,w01043027,20,19,3.2737,1.9,4.5263,0.477
Icelandic,w01043065,20,19,3.9579,1.9,4.4646,0.1976
Icelandic,w01044010,18,17,2.915,1.8889,4.2587,0.567
Icelandic,w01045002,28,27,3.8651,1.9286,5.539,0.4636
Icelandic,w01045003,39,38,4.448,1.9487,6.666,0.4702
Icelandic,w01045004,11,10,2.6182,1.8182,3.1367,0.3933
Icelandic,w01045005,32,31,4.4677,1.9375,6.0105,0.3788
Icelandic,w01045006,26,25,3.5723,1.9231,5.243,0.5032
Icelandic,w01046011,18,17,3.5686,1.8889,4.2947,0.3018
Icelandic,w01046056,10,9,2.7556,1.8,2.987,0.195
Icelandic,w01047008,17,16,3.3676,1.8824,4.1222,0.3369
Icelandic,w01047071,19,18,3.1228,1.8947,4.3335,0.4964
Icelandic,w01047094,38,37,5.2233,1.9474,6.6085,0.2972
Icelandic,w01047104,17,16,3.1324,1.8824,4.1019,0.4368
Icelandic,w01048027,25,24,3.78,1.92,5.0539,0.4065
Icelandic,w01048090,15,14,2.7238,1.8667,3.8214,0.5615
Icelandic,w01049051,17,16,2.8971,1.8824,4.1259,0.5477
Icelandic,w01049066,21,20,3.0381,1.9048,4.5998,0.5795
Icelandic,w01049082,23,22,4.5375,1.913,4.9492,0.1356
Icelandic,w01050067,14,13,3.0989,1.8571,3.6408,0.3038
Icelandic,w01050068,14,13,2.8462,1.8571,3.6238,0.4402
Icelandic,w01050069,15,14,3.1429,1.8667,3.8053,0.3417
